lastName	yearOfBirth	yearOfDeath	fullName	job	location	yearPostingStart	yearPostingEnd	notes
STUART	1824	1896	STUART, Hon. SIR WILLIAM, K.C.M.G., C.B.	Secretary of Legation	Brazil	1858	1859	
STUART	1824	1896	STUART, Hon. SIR WILLIAM, K.C.M.G., C.B.	Secretary of Legation	Sicily	1859	1861	
STUART	1824	1896	STUART, Hon. SIR WILLIAM, K.C.M.G., C.B.	Secretary of Legation	Greece	1861	1862	
STUART	1824	1896	STUART, Hon. SIR WILLIAM, K.C.M.G., C.B.	Secretary of Legation	U.S.A.	1862	1864	
STUART	1824	1896	STUART, Hon. SIR WILLIAM, K.C.M.G., C.B.	Secretary of Embassy	Turkey	1864	1866	
STUART	1824	1896	STUART, Hon. SIR WILLIAM, K.C.M.G., C.B.	Secretary of Embassy	Russia	1866	1868	
STUART	1824	1896	STUART, Hon. SIR WILLIAM, K.C.M.G., C.B.	Minister	Argentina	1868	1872	
STUART	1824	1896	STUART, Hon. SIR WILLIAM, K.C.M.G., C.B.	Minister	Greece	1872	1877	
STUART	1824	1896	STUART, Hon. SIR WILLIAM, K.C.M.G., C.B.	Minister	Netherlands	1877	1888	
STUART DE ROTHESAY			STUART DE ROTHESAY					
STUBBS	1926		STUBBS, THOMAS, O.B.E.	Deputy High Commissioner	India	1983	1986	
STYLES			STYLES, GRAHAM	Ambassador	Guinea	2011	2014	
SULIVAN			SULIVAN, STEPHEN H. (18_-1857)	Private Secretary	Foreign Secretary	1833	1834	
SULIVAN			SULIVAN, STEPHEN H. (18_-1857)	Secretary of Legation	Sardinia	1837	1839	
SULIVAN			SULIVAN, STEPHEN H. (18_-1857)	Secretary of Legation	Bavaria	1839	1849	
SULIVAN			SULIVAN, STEPHEN H. (18_-1857)	Charge d’Affaires	Chile	1849	1853	
SULIVAN			SULIVAN, STEPHEN H. (18_-1857)	Charge d’Affaires	Peru	1853	1857	
SULLIVAN	1891	1958	SULLIVAN, BERNARD P., M.B.E.	Consul-General	Boston	1944	1947	
SULLIVAN	1891	1958	SULLIVAN, BERNARD P., M.B.E.	Minister	Costa Rica	1948	1951	
SULLIVAN	1940		SULLIVAN, MICHAEL F., M.B.E.	Head of Nationality, Treaty and Claims Department, Foreign and Commonwealth Office		1990	1993	
SULLIVAN	1940		SULLIVAN, MICHAEL F., M.B.E.	Consul-General	Hamburg	1994	1999	
SULLIVAN	1931		SULLIVAN, PATRICK J.	Deputy High Commissioner	Malawi	1981	1984	
SULLIVAN	1895	1971	SULLIVAN, SIR WILLIAM J., K.B.E., C.M.G.	Commercial Counsellor	Switzerland	1941	1945	
SULLIVAN	1895	1971	SULLIVAN, SIR WILLIAM J., K.B.E., C.M.G.	Political Adviser	Trieste	1945	1950	
SULLIVAN	1895	1971	SULLIVAN, SIR WILLIAM J., K.B.E., C.M.G.	Minister	Romania	1951	1954	
SULLIVAN	1895	1971	SULLIVAN, SIR WILLIAM J., K.B.E., C.M.G.	Ambassador	Mexico	1954	1956	
SUMMERHAYES	1896	1988	SUMMERHAYES, SIR CHRISTOPHER H., K.B.E., C.M.G.	Consul-General	Alexandria	1946	1951	
SUMMERHAYES	1896	1988	SUMMERHAYES, SIR CHRISTOPHER H., K.B.E., C.M.G.	Ambassador	Nepal	1951	1955	
SUMMERHAYES	1922		SUMMERHAYES, DAVID M., C.M.G.	Consul-General	Embassy	1967	1970	
SUMMERHAYES	1922		SUMMERHAYES, DAVID M., C.M.G.	Head of Arms Control and Disarmament Department	Foreign and Commonwealth Office	1970	1974	
SUMMERHAYES	1922		SUMMERHAYES, DAVID M., C.M.G.	Minister	South Africa	1974	1979	
SUMMERHAYES	1922		SUMMERHAYES, DAVID M., C.M.G.	Ambassador, U.K. Delegation to Disarmament Conference, Geneva		1979	1982	
SUMMERSCALE	1901	1980	SUMMERSCALE, SIR JOHN P., K.B.E.	Commercial Counsellor	U.S.A.	1945	1946	
SUMMERSCALE	1901	1980	SUMMERSCALE, SIR JOHN P., K.B.E.	Commercial Counsellor	Poland	1948	1951	
SUMMERSCALE	1901	1980	SUMMERSCALE, SIR JOHN P., K.B.E.	Consul-General	Munich	1951	1954	
SUMMERSCALE	1901	1980	SUMMERSCALE, SIR JOHN P., K.B.E.	Minister (Commercial)	Brazil	1954	1960	
SUMMERSCALE	1935	2010	SUMMERSCALE, PETER W.	Counsellor and Head of Chancery, Embassy	Belgium	1978	1979	
SUMMERSCALE	1935	2010	SUMMERSCALE, PETER W.	Ambassador	Costa Rica and Nicaragua	1983	1986	
SUMMERSCALE	1935	2010	SUMMERSCALE, PETER W.	Deputy Leader, U.K. Delegation to the Conference on Security and Cooperation in Europe/, Head of Conference on Security and Cooperation in Europe Unit, Foreign and Commonwealth Office		1986	1989	
SUTHERLAND			SUTHERLAND					
SUTHERLAND	1925	1986	SUTHERLAND, SIR IAIN J.M., K.C.M.G.	Counsellor, Embassy	Indonesia	1967	1969	
SUTHERLAND	1925	1986	SUTHERLAND, SIR IAIN J.M., K.C.M.G.	Head of South Asia Department	Foreign and Commonwealth Office	1969	1973	
SUTHERLAND	1925	1986	SUTHERLAND, SIR IAIN J.M., K.C.M.G.	Minister	Russia	1974	1976	
SUTHERLAND	1925	1986	SUTHERLAND, SIR IAIN J.M., K.C.M.G.	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Europe)		1976	1978	
SUTHERLAND	1925	1986	SUTHERLAND, SIR IAIN J.M., K.C.M.G.	Ambassador	Greece	1978	1982	
SUTHERLAND	1925	1986	SUTHERLAND, SIR IAIN J.M., K.C.M.G.	Ambassador	U.S.S.R.	1982	1985	
SUTHERLAND	1973		SUTHERLAND, JULIA M.L.	Deputy High Commissioner	Jamaica	2012	2012	
SUTHERLAND	1939		SUTHERLAND, DAME VERONICA E., D.B.E., C.M.G.	Permanent Representative	U.N.E.S.C.O.	1981	1984	
SUTHERLAND	1939		SUTHERLAND, DAME VERONICA E., D.B.E., C.M.G.	Head of Security Department	Foreign and Commonwealth Office	1984	1987	
SUTHERLAND	1939		SUTHERLAND, DAME VERONICA E., D.B.E., C.M.G.	Ambassador	Ivory Coast	1987	1990	
SUTHERLAND	1939		SUTHERLAND, DAME VERONICA E., D.B.E., C.M.G.	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Personnel) and Deputy Chief Clerk		1990	1995	
SUTHERLAND	1939		SUTHERLAND, DAME VERONICA E., D.B.E., C.M.G.	Ambassador	Ireland	1995	1999	
SUTHERLAND	1939		SUTHERLAND, DAME VERONICA E., D.B.E., C.M.G.	Deputy Secretary-General (Economic and Social Affairs)	Commonwealth Secretariat	1999	2001	
SWAN	1917		SWAN, DERMOT J., M.V.O.	Consul-General	Marseilles	1971	1977	
SWAN	1890	1972	SWAN, HAROLD C., C.M.G., O.B.E.	Consul-General	Naples	1944	1945	
SWAN	1890	1972	SWAN, HAROLD C., C.M.G., O.B.E.	Consul-General	Genoa	1945	1950	
SWANN	1915	1986	SWANN, ROBERT S., M.B.E.	Counsellor and Head of Chancery, Embassy	Ethiopia	1965	1969	
SWANN	1915	1986	SWANN, ROBERT S., M.B.E.	Inspector		1969	1971	
SYDENHAM	1780	1816	SYDENHAM, THOMAS	Minister	Portugal	1814	1814	
SYERS	1903	1981	SYERS, SIR CECIL G.L., K.C.M.G., C.V.O.	Deputy High Commissioner	South Africa	1942	1946	
SYERS	1903	1981	SYERS, SIR CECIL G.L., K.C.M.G., C.V.O.	Assistant Under-Secretary for the Dominions/Commonwealth Relations		1946	1948	
SYERS	1903	1981	SYERS, SIR CECIL G.L., K.C.M.G., C.V.O.	Deputy Under-Secretary for Commonwealth Relations		1948	1951	
SYERS	1903	1981	SYERS, SIR CECIL G.L., K.C.M.G., C.V.O.	High Commissioner	Ceylon	1951	1957	
SYKES	1922	1999	SYKES, BONAR H.C.	Counsellor and Head of Chancery, Embassy	Iran	1964	1965	
SYKES	1922	1999	SYKES, BONAR H.C.	Counsellor and Head of Chancery	Chancery, High Commission, Canada	1966	1968	
SYKES	1922	1999	SYKES, BONAR H.C.	Head of Planning Staff	Foreign and Commonwealth Office	1968	1969	
SYKES	1914	2005	SYKES, EDWIN L., C.M.G.	Head of Defence Department	Commonwealth Relations Office	1951	1952	
SYKES	1914	2005	SYKES, EDWIN L., C.M.G.	Counsellor	India	1952	1954	
SYKES	1914	2005	SYKES, EDWIN L., C.M.G.	Deputy High Commissioner	Rhodesia and Nyasaland	1956	1959	
SYKES	1914	2005	SYKES, EDWIN L., C.M.G.	Head of Southern Africa Department	Commonwealth Relations Office	1959	1962	
SYKES	1914	2005	SYKES, EDWIN L., C.M.G.	Head of West Indies Department	Commonwealth Relations Office	1962	1964	
SYKES	1914	2005	SYKES, EDWIN L., C.M.G.	Assistant Under-Secretary for Commonwealth Relations (Aid)		1964	1965	
SYKES	1914	2005	SYKES, EDWIN L., C.M.G.	Deputy High Commissioner	Pakistan	1965	1966	
SYKES	1921	1979	SYKES, SIR RICHARD A., K.C.M.G., M.C.	Commercial Counsellor	Greece	1963	1964	
SYKES	1921	1979	SYKES, SIR RICHARD A., K.C.M.G., M.C.	Counsellor, Embassy	Greece	1964	1966	
SYKES	1921	1979	SYKES, SIR RICHARD A., K.C.M.G., M.C.	Head of Defence/Defence Policy Department	Foreign Office	1966	1970	
SYKES	1921	1979	SYKES, SIR RICHARD A., K.C.M.G., M.C.	Ambassador	Cuba	1970	1972	
SYKES	1921	1979	SYKES, SIR RICHARD A., K.C.M.G., M.C.	Minister	U.S.A.	1972	1975	
SYKES	1921	1979	SYKES, SIR RICHARD A., K.C.M.G., M.C.	Deputy Under-Secretary for Foreign and Commonwealth Affairs (Defence and Intelligence)		1975	1977	
SYKES	1921	1979	SYKES, SIR RICHARD A., K.C.M.G., M.C.	Ambassador	Netherlands	1977	1979	
SYKES	1950		SYKES, ROGER M.S., O.B.E.	High Commissioner	Fiji	2006	2009	
SYMON	1902	1974	SYMON, SIR ALEXANDER C.B., K.C.M.G., K.C.V.O., O.B.E.	Head of Communications Department	India Office	1946	1947	
SYMON	1902	1974	SYMON, SIR ALEXANDER C.B., K.C.M.G., K.C.V.O., O.B.E.	Deputy High Commissioner	India	1946	1949	
SYMON	1902	1974	SYMON, SIR ALEXANDER C.B., K.C.M.G., K.C.V.O., O.B.E.	Assistant Under-Secretary for Commonwealth Relations (Economic Division)		1949	1952	
SYMON	1902	1974	SYMON, SIR ALEXANDER C.B., K.C.M.G., K.C.V.O., O.B.E.	Deputy Under-Secretary for Commonwealth Relations		1952	1954	
SYMON	1902	1974	SYMON, SIR ALEXANDER C.B., K.C.M.G., K.C.V.O., O.B.E.	High Commissioner	Pakistan	1954	1961	
SYNGE			SYNGE, WILLIAM N.F. (18_-1891)	Consul-General	Havana	1865	1868	
SYNNOTT	1945	2011	SYNNOTT, SIR HILARY N.H., K.C.M.G.	Counsellor and Head of Chancery, Embassy	Jordan	1985	1989	
SYNNOTT	1945	2011	SYNNOTT, SIR HILARY N.H., K.C.M.G.	Head of Western Europe Department	Foreign and Commonwealth Office	1989	1991	
SYNNOTT	1945	2011	SYNNOTT, SIR HILARY N.H., K.C.M.G.	Head of Security Co-ordination Department	Foreign and Commonwealth Office	1991	1992	
SYNNOTT	1945	2011	SYNNOTT, SIR HILARY N.H., K.C.M.G.	Minister and Deputy High Commissioner	India	1993	1996	
SYNNOTT	1945	2011	SYNNOTT, SIR HILARY N.H., K.C.M.G.	Director, South and South-East Asia, Foreign and Commonwealth Office		1996	1998	
SYNNOTT	1945	2011	SYNNOTT, SIR HILARY N.H., K.C.M.G.	High Commissioner	Pakistan	2000	2003	
SYNNOTT	1945	2011	SYNNOTT, SIR HILARY N.H., K.C.M.G.	Provisional Administrator	Southern Iraq	2003	2004	
TAHOURDIN	1913	2007	TAHOURDIN, JOHN G., C.M.G.	Head of South-East Asia Department	Foreign Office	1952	1954	
TAHOURDIN	1913	2007	TAHOURDIN, JOHN G., C.M.G.	Counsellor, Embassy	the Netherlands	1955	1957	
TAHOURDIN	1913	2007	TAHOURDIN, JOHN G., C.M.G.	Head of United Nations Department	Foreign Office	1959	1963	
TAHOURDIN	1913	2007	TAHOURDIN, JOHN G., C.M.G.	Minister	Disarmament Conference	1963	1966	
TAHOURDIN	1913	2007	TAHOURDIN, JOHN G., C.M.G.	Ambassador to Senegal, 1966-1971 and Mauritania, 1968-1971, to Mali, 1969-1971 and to Guinea		1970	1971	
TAHOURDIN	1913	2007	TAHOURDIN, JOHN G., C.M.G.	Ambassador	Bolivia	1971	1973	
TAIT	1888	1960	TAIT, HUGH N., C.M.G.	Assistant Secretary	Dominions Office	1929	1949	
TAIT	1936		TAIT, MICHAEL L., C.M.G., L.V.O.	Counsellor and Head of Chancery, Embassy	Iraq	1977	1978	
TAIT	1936		TAIT, MICHAEL L., C.M.G., L.V.O.	Deputy Head	U.K. Delegation to the Conference on Security and Cooperation in Europe	1980	1982	
TAIT	1936		TAIT, MICHAEL L., C.M.G., L.V.O.	Deputy Head of U.K. Delegation	O.E.C.D.	1982	1984	
TAIT	1936		TAIT, MICHAEL L., C.M.G., L.V.O.	Head of Economic Relations Department	Foreign and Commonwealth Office	1984	1986	
TAIT	1936		TAIT, MICHAEL L., C.M.G., L.V.O.	Ambassador	United Arab Emirates	1986	1990	
TAIT	1936		TAIT, MICHAEL L., C.M.G., L.V.O.	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Eastern Europe)		1990	1992	
TAIT	1936		TAIT, MICHAEL L., C.M.G., L.V.O.	Ambassador	Tunisia	1992	1995	
TALBOT	1767	1850	TALBOT, Hon. JAMES (later 3rd LORD TALBOT DE MALAHIDE)	Secretary of Legation	Sweden	1799	1801	
TALBOT DE MALAHIDE	1912	1973	TALBOT DE MALAHIDE, MILO J.R., 7th LORD, C.M.G.	Minister/Ambassador	Laos	1954	1956	
TALLBOYS	1931		TALLBOYS, RICHARD G., C.M.G., O.B.E.	Commercial Counsellor	South Korea	1977	1980	
TALLBOYS	1931		TALLBOYS, RICHARD G., C.M.G., O.B.E.	Consul-General	Houston	1980	1985	
TALLBOYS	1931		TALLBOYS, RICHARD G., C.M.G., O.B.E.	Ambassador	Vietnam	1985	1987	
TANDY	1903	1964	TANDY, SIR ARTHUR H., K.B.E.	Commercial Counsellor	France	1947	1949	
TANDY	1903	1964	TANDY, SIR ARTHUR H., K.B.E.	Commercial Counsellor	Belgium	1949	1955	
TANDY	1903	1964	TANDY, SIR ARTHUR H., K.B.E.	Minister	Argentina	1955	1958	
TANDY	1903	1964	TANDY, SIR ARTHUR H., K.B.E.	Ambassador	European Communities	1958	1963	
TANFIELD			TANFIELD, AMANDA S.	Counsellor and Deputy Head of Mission	Organization for Security and Cooperation in Europe	2003	2007	
TANFIELD			TANFIELD, AMANDA S.	Head of Drugs and International Crime Department	Foreign and Commonwealth Office	2008	2011	
TANFIELD			TANFIELD, AMANDA S.	Ambassador	Eritrea	2012	2014	
TANSLEY	1962		TANSLEY, A. JAMES N.	Counsellor and Deputy Head of Mission	Oman	1998	2001	
TANSLEY	1962		TANSLEY, A. JAMES N.	Consul-General	Basra	2005	2006	
TANSLEY	1962		TANSLEY, A. JAMES N.	Deputy High Commissioner	Nigeria	2006	2008	
TANSLEY	1962		TANSLEY, A. JAMES N.	Head of Africa (Equatorial) Department	Foreign and Commonwealth Office	2008	2009	
TARLING	1936		TARLING, DEREK E.	Head of Honours Unit	Foreign and Commonwealth Office	1992	1994	
TATHAM	1939		TATHAM, DAVID E., C.M.G.	Counsellor, Embassy	Ireland	1981	1984	
TATHAM	1939		TATHAM, DAVID E., C.M.G.	Ambasador	Yemen	1984	1987	
TATHAM	1939		TATHAM, DAVID E., C.M.G.	Head of Falkland Islands Department	Foreign and Commonwealth Office	1987	1990	
TATHAM	1939		TATHAM, DAVID E., C.M.G.	Ambassador	Lebanon	1990	1992	
TATHAM	1939		TATHAM, DAVID E., C.M.G.	Governor	Falkland Islands	1992	1996	
TATHAM	1939		TATHAM, DAVID E., C.M.G.	High Commissioner to Sri Lanka and Ambassador to the Maldives		1996	1999	
TATHAM	1965		TATHAM, MICHAEL H.	Counsellor and Deputy Head of Mission	Czech Republic	2002	2005	
TATHAM	1965		TATHAM, MICHAEL H.	Ambassador	Bosnia and Herzegovina	2008	2011	
TATHAM	1965		TATHAM, MICHAEL H.	Counsellor (Political), U.K. Delegation to the United Nations Organization, New York		2011	2015	
TATHAM	1965		TATHAM, MICHAEL H.	Director, Eastern Europe and Central Asia, Foreign and Commonwealth Office		2015	2015	
TAUWHARE	1959		TAUWHARE, RICHARD D., M.V.O.	Deputy Leader	U.K. Delegation to Disarmament Conference	1998	1999	
TAUWHARE	1959		TAUWHARE, RICHARD D., M.V.O.	Governor	the Turks and Caicos Islands	2005	2008	
TAYLOR	1776	1846	TAYLOR, Rt. Hon. SIR BROOK	Minister	Wurtemberg	1814	1820	
TAYLOR	1776	1846	TAYLOR, Rt. Hon. SIR BROOK	Minister	Bavaria	1820	1828	
TAYLOR	1776	1846	TAYLOR, Rt. Hon. SIR BROOK	Minister	Prussia	1828	1830	
TAYLOR	1958		TAYLOR, DUNCAN J.R., C.B.E.	Head of Consular Division	Foreign and Commonwealth Office	1997	2000	
TAYLOR	1958		TAYLOR, DUNCAN J.R., C.B.E.	High Commissioner	Barbados	2005	2009	
TAYLOR	1958		TAYLOR, DUNCAN J.R., C.B.E.	Governor	the Cayman Islands	2010	2013	
TAYLOR	1958		TAYLOR, DUNCAN J.R., C.B.E.	Ambassador	Mexico	2013	2013	
TAYLOR	1921		TAYLOR, JOHN G.	Counsellor ( Information), Embassy	U.S.A.	1971	1974	
TAYLOR	1921		TAYLOR, JOHN G.	Counsellor	U.K. Delegation to Disarmament Conference	1974	1978	
TAYLOR	1924	2002	TAYLOR, SIR JOHN (JOCK) L., K.C.M.G.	Commercial Counsellor	Federal Republic of Germany	1967	1969	
TAYLOR	1924	2002	TAYLOR, SIR JOHN (JOCK) L., K.C.M.G.	Minister (Commercial)	Argentina	1969	1972	
TAYLOR	1924	2002	TAYLOR, SIR JOHN (JOCK) L., K.C.M.G.	Head of Industry, Science and Energy Department, Foreign and Commonwealth Office		1972	1973	
TAYLOR	1924	2002	TAYLOR, SIR JOHN (JOCK) L., K.C.M.G.	Assistant Under-Secretary for Foreign and Commonwealth Affairs, (Science, Energy and Transport)		1973	1974	
TAYLOR	1924	2002	TAYLOR, SIR JOHN (JOCK) L., K.C.M.G.	Assistant Under-Secretary	Department of Energy	1974	1975	
TAYLOR	1924	2002	TAYLOR, SIR JOHN (JOCK) L., K.C.M.G.	Ambassador	Venezuela	1975	1979	
TAYLOR	1924	2002	TAYLOR, SIR JOHN (JOCK) L., K.C.M.G.	Ambassador	Netherlands	1979	1981	
TAYLOR	1924	2002	TAYLOR, SIR JOHN (JOCK) L., K.C.M.G.	Ambassador	Federal Republic of Germany	1981	1984	
TAYLOR	1895	1974	TAYLOR, SIR JOHN W., K.B.E., C.M.G.	Commercial Counsellor	Czechoslovakia	1945	1946	
TAYLOR	1895	1974	TAYLOR, SIR JOHN W., K.B.E., C.M.G.	Minister (Commercial)	Egypt	1946	1948	
TAYLOR	1895	1974	TAYLOR, SIR JOHN W., K.B.E., C.M.G.	Minister (Commercial)	U.S.A.	1948	1950	
TAYLOR	1895	1974	TAYLOR, SIR JOHN W., K.B.E., C.M.G.	Ambassador	Mexico	1950	1954	
TAYLOR	1917	1995	TAYLOR, LEON E.M.	Economic Counsellor	Malaysia	1966	1970	
TAYLOR	1917	1995	TAYLOR, LEON E.M.	Commercial Counsellor	Netherlands	1971	1972	
TEBBIT	1920	2010	TEBBIT, SIR DONALD C., G.C.M.G.	Counsellor and Head of Chancery, Embassy	Denmark	1964	1967	
TEBBIT	1920	2010	TEBBIT, SIR DONALD C., G.C.M.G.	Head of West and General African Department	Commonwealth Office	1967	1968	
TEBBIT	1920	2010	TEBBIT, SIR DONALD C., G.C.M.G.	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Africa-West and East)		1968	1970	
TEBBIT	1920	2010	TEBBIT, SIR DONALD C., G.C.M.G.	Minister (Commercial)	U.S.A.	1970	1971	
TEBBIT	1920	2010	TEBBIT, SIR DONALD C., G.C.M.G.	Minister	U.S.A.	1971	1972	
TEBBIT	1920	2010	TEBBIT, SIR DONALD C., G.C.M.G.	Deputy Under-Secretary for Foreign and Commonwealth Affairs and Chief Clerk, 1972-1976, Senior Deputy		1975	1976	
TEBBIT	1920	2010	TEBBIT, SIR DONALD C., G.C.M.G.	High Commissioner	Australia	1976	1980	
TEBBIT	1946		TEBBIT, SIR KEVIN R., K.C.B., C.M.G.	Counsellor (Politico/Military), Embassy	U.S.A.	1988	1991	
TEBBIT	1946		TEBBIT, SIR KEVIN R., K.C.B., C.M.G.	Head of Economic Relations Department	Foreign and Commonwealth Office	1992	1994	
TEBBIT	1946		TEBBIT, SIR KEVIN R., K.C.B., C.M.G.	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Finance)/Director, Resources and Chief Inspector, Foreign and Commonwealth Office		1994	1997	
TEBBIT	1946		TEBBIT, SIR KEVIN R., K.C.B., C.M.G.	Deputy Under-Secretary (Defence)	Foreign and Commonwealth Office	1997	1997	
TEBBIT	1946		TEBBIT, SIR KEVIN R., K.C.B., C.M.G.	Director	Government Communications HQ	1998	1998	
TEBBIT	1946		TEBBIT, SIR KEVIN R., K.C.B., C.M.G.	Permanent Under-Secretary	Ministry of Defence	1998	2005	
TEMPLE	1788	1856	TEMPLE, Hon. SIR WILLIAM, K.C.B.	Secretary of Legation	Sweden	1815	1817	
TEMPLE	1788	1856	TEMPLE, Hon. SIR WILLIAM, K.C.B.	Secretary of Legation	German Confederation	1817	1823	
TEMPLE	1788	1856	TEMPLE, Hon. SIR WILLIAM, K.C.B.	Secretary of Legation	Prussia	1823	1828	
TEMPLE	1788	1856	TEMPLE, Hon. SIR WILLIAM, K.C.B.	Secretary of Embassy	Russia	1828	1833	
TEMPLE	1788	1856	TEMPLE, Hon. SIR WILLIAM, K.C.B.	Minister	Two Sicilies	1833	1856	
TEMPLEWOOD			TEMPLEWOOD					
TENNANT	1910	1997	TENNANT, SIR PETER F.D., C.M.G., O.B.E.	Counsellor (Information)	France	1946	1950	
TENNANT	1910	1997	TENNANT, SIR PETER F.D., C.M.G., O.B.E.	Deputy Commandant, British Sector, Berlin		1950	1952	
TENTERDEN	1834	1882	TENTERDEN, CHARLES, 3rd LORD, K.C.B.	Assistant Under-Secretary for Foreign Affairs		1871	1873	
TENTERDEN	1834	1882	TENTERDEN, CHARLES, 3rd LORD, K.C.B.	Permanent Under-Secretary for Foreign Affairs		1873	1882	
TESH	1922	2002	TESH, ROBERT M., C.M.G.	Deputy High Commissioner	Ghana	1965	1966	
TESH	1922	2002	TESH, ROBERT M., C.M.G.	Deputy High High Commissioner	Zambia	1966	1966	
TESH	1922	2002	TESH, ROBERT M., C.M.G.	Counsellor	Egypt	1966	1968	
TESH	1922	2002	TESH, ROBERT M., C.M.G.	Head of Defence Department	Foreign and Commonwealth Office	1970	1972	
TESH	1922	2002	TESH, ROBERT M., C.M.G.	Ambassador	Bahrain	1970	1972	
TESH	1922	2002	TESH, ROBERT M., C.M.G.	Ambassador	South Vietnam/Vietnam	1976	1978	
TESH	1922	2002	TESH, ROBERT M., C.M.G.	Ambassador	Ethiopia	1979	1982	
TESORIERE	1950		TESORIERE, HARCOURT A.P.	Charge d’Affaires/Ambassador	Albania	1996	1998	
TESORIERE	1950		TESORIERE, HARCOURT A.P.	Ambassador	Latvia	2002	2005	
TESORIERE	1950		TESORIERE, HARCOURT A.P.	Ambassador	Algeria	2005	2007	
TETT			TETT, A.L. (HOLLY) 	High Commissioner	Malawi	2017	2017	
THELWALL	1884	1934	THELWALL, JOHN F.W., M.C.	Commercial Counsellor	Germany	1928	1934	
THESIGER	1871	1920	THESIGER, Hon. WILFRED G., D.S.O.	Minister	Ethiopia	1909	1919	
THESIGER	1871	1920	THESIGER, Hon. WILFRED G., D.S.O.	Consul-General	New York	1919	1919	(did not proceed)
THOM	1922		THOM, KENNETH C.	Inspector		1970	1972	
THOM	1922		THOM, KENNETH C.	Counsellor and Head of Chancery, Embassy	Ireland	1972	1974	
THOM	1922		THOM, KENNETH C.	Head of Accommodation and Services Department	Foreign and Commonwealth Office	1974	1978	
THOM	1922		THOM, KENNETH C.	Consul-General	Hanover	1978	1979	
THOM	1922		THOM, KENNETH C.	Consul-General	Hamburg	1979	1981	
THOMAS	1939		THOMAS, A. RICHARD, C.M.G.	Counsellor (Political)/Minister-Counsellor, Embassy	Brazil	1985	1989	
THOMAS	1939		THOMAS, A. RICHARD, C.M.G.	Head of South Pacific Department	Foreign and Commonwealth Office	1989	1993	
THOMAS	1939		THOMAS, A. RICHARD, C.M.G.	Ambassador	Angola	1993	1995	
THOMAS	1939		THOMAS, A. RICHARD, C.M.G.	High Commissioner to Jamaica and Ambassador to Haiti		1995	1999	
THOMAS	1933		THOMAS, DAVID C., C.M.G.	Head of South Western Europe Department	Foreign and Commonwealth Office	1974	1974	
THOMAS	1933		THOMAS, DAVID C., C.M.G.	Counsellor (Internal Affairs), Embassy	U.S.A.	1978	1981	
THOMAS	1933		THOMAS, DAVID C., C.M.G.	Ambassador	Cuba	1981	1984	
THOMAS	1933		THOMAS, DAVID C., C.M.G.	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Americas)		1984	1986	
THOMAS	1945		THOMAS, D. ROGER, C.M.G.	Consul-General	Stuttgart	1990	1993	
THOMAS	1945		THOMAS, D. ROGER, C.M.G.	Ambassador	Azerbaijan	1997	2000	
THOMAS	1945		THOMAS, D. ROGER, C.M.G.	Consul-General	San Francisco	2001	2003	
THOMAS	1929		THOMAS, SIR DEREK M.D., K.C.M.G.	Financial Counsellor, Embassy	France	1971	1975	
THOMAS	1929		THOMAS, SIR DEREK M.D., K.C.M.G.	Head of North American Department	Foreign and Commonwealth Office	1975	1976	
THOMAS	1929		THOMAS, SIR DEREK M.D., K.C.M.G.	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Economic)		1976	1979	
THOMAS	1929		THOMAS, SIR DEREK M.D., K.C.M.G.	Minister (Commercial)	U.S.A.	1979	1982	
THOMAS	1929		THOMAS, SIR DEREK M.D., K.C.M.G.	Minister	U.S.A.	1982	1984	
THOMAS	1929		THOMAS, SIR DEREK M.D., K.C.M.G.	Deputy Under-Secretary for Foreign and Commonwealth Affairs (Europe and Political Director)		1984	1987	
THOMAS	1929		THOMAS, SIR DEREK M.D., K.C.M.G.	Ambassador	Italy	1987	1989	
THOMAS	1947		THOMAS, JEFFREY, M.B.E.	Consul-General	Paris	2004	2004	
THOMAS	1938		THOMAS, JENKIN	Economic Counsellor	Japan	1980	1982	
THOMAS	1938		THOMAS, JENKIN	Commercial Counsellor	Greece	1983	1987	
THOMAS	1938		THOMAS, JENKIN	Head of Claims Department	Foreign and Commonwealth Office	1987	1990	
THOMAS	1938		THOMAS, JENKIN	Deputy Permanent Representative	O.E.C.D.	1990	1994	
THOMAS	1931		THOMAS, SIR JEREMY C., K.C.M.G.	Counsellor and Head of Chancery, U.K. Delegation to the United Nations Organization, New York		1974	1976	
THOMAS	1931		THOMAS, SIR JEREMY C., K.C.M.G.	Head of Permanent Under-Secretary’s Department	Foreign and Commonwealth Office	1977	1979	
THOMAS	1931		THOMAS, SIR JEREMY C., K.C.M.G.	Ambassador	Luxemburg	1979	1982	
THOMAS	1931		THOMAS, SIR JEREMY C., K.C.M.G.	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Economic)		1982	1985	
